0.467262,11.3456
1.14648,8.92021
2.82766,8.0804
2.66881,4.72233
2.0987,4.78957
2.35907,5.11624
1.25735,3.69644
0.820093,5.29892
0.701088,3.98361
2.83521,6.46967
2.80235,6.57099
2.77245,13.5738
0.604207,12.2099
2.78235,3.84008
0.446579,12.5064
2.18848,9.80201
1.57668,5.68242
0.779197,12.2424
2.87129,9.22568
1.52889,4.84493
2.52283,4.6258
2.08431,5.78325
1.76889,14.9233
0.55796,6.75271
1.60052,3.60397
1.75264,6.69661
1.31302,3.57665
1.39893,14.9963
1.95326,4.22134
2.58257,7.62526
1.63609,8.09164
0.886385,10.2173
1.82626,8.68239
2.14663,8.4075
2.04831,8.61869
2.60399,4.27394
1.28325,9.73631
2.90321,3.44068
2.46036,8.6636
2.14261,13.5465
2.37209,12.606
1.92724,7.58145
2.17192,8.96512
2.11885,11.8028
2.81172,9.89693
2.98326,4.60633
0.855552,5.31311
0.113353,9.60817
0.793334,4.57465
1.13976,11.0012
1.27095,8.33836
0.137886,14.5096
1.23402,8.05766
2.26617,6.99014
0.424162,10.6564
2.65302,6.20089
1.19516,11.6704
2.96898,3.89393
1.34266,3.56926
0.417991,6.10381
3.08891,8.0022
2.25675,3.49116
1.61816,12.5497
0.743484,4.30319
0.365622,11.9275
2.01863,8.69312
0.122257,5.16431
1.22882,8.02378
1.29461,4.88915
1.0274,6.96705
1.56128,13.06
2.76107,5.23236
2.30266,9.68173
0.261409,11.3921
2.93536,11.473
1.60479,4.16386
2.59283,3.98509
2.43427,7.55422
0.396325,10.2672
2.41481,7.12232
2.68217,14.3122
2.9244,9.39543
0.217618,12.3668
2.13245,12.572
0.61471,7.51775
0.959861,6.17871
1.50172,12.4926
2.9766,14.3
2.44651,12.1056
1.13175,13.9556
1.88319,4.74409
2.89025,13.0298
0.967315,7.47962
2.90936,6.08379
0.522455,6.30262
1.88022,14.6079
0.814927,6.635
0.534691,3.13077
2.60992,4.4893
0.70745,5.57078
1.8035,14.6617
2.89635,13.3688
2.85865,6.15382
2.53783,3.38816
1.69632,14.3532
2.88798,14.4375
1.77208,7.02098
2.08627,8.37766
3.05429,7.32326
2.55221,11.1145
1.56508,7.72441
0.293804,10.1821
2.82299,14.7757
0.181994,4.92177
2.11422,9.29816
1.94737,7.63418
1.33469,7.41541
2.12215,3.52801
2.17787,8.30912
0.361179,10.0724
2.6921,3.09036
0.548018,13.8245
0.339336,5.75658
0.435471,9.14929
2.00554,4.55072
1.16304,11.5494
2.04149,6.83392
0.513862,10.9064
2.20225,5.8232
0.931652,14.2567
2.7388,7.23924
0.161142,7.20065
2.51483,6.38156
1.07204,14.6729
2.62102,6.70078
1.83267,11.4036
1.52562,10.1665
2.4353,8.53698
2.47587,12.3855
0.609139,7.84923
1.73527,13.2344
1.30623,12.8076
1.30147,5.65852
0.274718,10.602
1.00031,13.1169
2.29593,9.59748
1.72443,11.724
1.99536,8.74113
2.3187,9.53308
3.06176,3.16594
0.143664,4.45023
0.877438,9.94557
1.98701,10.0879
2.57227,12.6757
0.531453,14.8859
1.79275,9.09446
1.97602,10.8004
1.62566,9.928
0.409739,5.46209
1.12399,3.1795
0.313769,8.92921
1.86439,7.59197
0.101694,11.2224
1.32377,9.37549
1.7492,13.3037
1.39428,10.3488
0.334673,6.73399
1.2933,9.02017
0.665086,5.84973
1.06877,12.3557
1.87029,4.25853
0.130777,12.746
2.34331,10.8961
0.40114,6.90612
0.840814,12.909
1.52099,3.91596
1.20682,6.43879
2.26209,14.0159
0.75328,14.2732
0.772256,3.66031
1.24094,7.70363
2.09706,3.62409
1.8628,4.05101
0.902387,7.80034
0.23424,10.7746
0.683283,8.89253
0.458921,7.15985
0.812848,14.7217
2.4082,3.23169
0.972089,12.7807
2.71678,14.0906
0.346366,13.4385
0.515452,10.8663
0.203118,9.42476
0.17895,3.46233
0.190461,8.57299
2.87778,13.7522
3.08046,14.0583
0.922878,6.03736
2.44655,5.39146
0.628042,11.1026
2.3503,10.6691
0.106626,5.88045
2.23275,5.24926
3.0013,9.33636
1.1087,11.2977
1.32422,9.12384
0.223677,8.18975
0.154035,6.0097
2.06321,8.49617
1.09102,12.44
0.726203,3.1006
2.24005,11.4442
0.79673,14.3421
0.473857,11.8971
1.47492,8.26279
0.286268,14.161
2.33796,5.96044
0.939303,14.7843
1.34872,12.0386
1.47379,6.12416
1.70466,4.75968
1.05157,14.8473
1.13672,5.26657
1.3665,10.4255
2.50706,9.0686
2.3234,9.04381
1.53663,9.34678
1.576,4.02588
2.38153,8.13835
3.03669,10.3988
0.993901,4.94602
1.43224,13.7661
0.482545,3.73358
0.562158,5.47681
0.578324,5.50841
0.242197,12.2407
0.884699,3.42105
0.681289,4.2286
1.00265,7.49447
2.22412,7.78784
1.69565,9.9818
2.77816,13.4471
0.580377,3.96095
2.95356,4.52187
1.95856,14.17
1.64815,4.09492
0.504643,14.9516
0.636515,7.39001
1.49513,6.34331
2.24488,5.05862
1.59076,9.74664
1.36632,12.1866
2.14091,14.0831
1.37537,9.27658
1.66124,13.7091
1.41896,9.6496
2.39422,11.8196
2.88066,14.627
1.06605,12.6
1.03695,7.42349
1.68586,8.11601
2.47877,6.80678
0.449782,11.6204
1.40809,11.7605
1.96229,8.22991
0.21345,9.50358
1.80597,5.09783
1.4591,13.0821
2.84024,13.2492
1.50737,6.78182
2.79887,6.51388
2.68904,14.5206
1.27957,10.5427
2.18671,5.34203
1.99779,11.6584
2.7227,10.5767
2.40272,14.825
0.253264,6.32671
